Måned;KBHL.CO;BO.CO;CARL-B.CO;MAERSK-B.CO;ALMB.CO;HH.CO;GN.CO;DANSKE.CO;GMAB.CO;BIOPOR.CO;SOLAR-B.CO;FLS.CO;BAVA.CO;SCHO.CO;RTX.CO;NKT.CO;JYSK.CO;ZEAL.CO;CBRAIN.CO;CHEMM.CO;DNORD.CO;DSV.CO;EMBLA.CO;PNDORA.CO;NSIS-B.CO;COLO-B.CO;MATAS.CO;AMBU-B.CO;RILBA.CO;TCM.CO;NETC.CO;SPG.CO;NTG.CO;PEG.CO;ISS.CO;TRIFOR.CO;AOJ-B.CO;HUSCO.CO;OKEAC.CO;JDAN.CO;HLUN-B.CO;GUBRA.CO;UIE.CO;VWS.CO;ALK-B.CO;NOVO-B.CO;ROCK-B.CO;STRAP.CO;NNIT.CO;RBREW.CO;TRYG.CO;PAAL-B.CO;DFDS.CO;ORSTED.CO;SJF.CO;STG.CO;DEMANT.CO;NLFSK.CO;TRMD-A.CO
2012-06-30 00:00:00;-0,019716977;0,024390246;0,029924149;0,031115799;0;-0,060241042;0,00710725;0,023255654;0,391666685;0,24324317;0,004739521;0,013620321;0,046315887;-0,020661175;0;-0,092645777;0,012820436;-0,047619048;0,054545443;0,04615377;-0,002567535;-0,00514138;-0,012121251;-0,099999916;-0,057728003;0,020329342;;-0,013888895;-0,011347666;;;-0,03097362;-0,432142871;;;;-0,009000038;;0,025089632;0,002277629;;;-0,025000032;-0,118542712;-0,089005327;0,06128809;0,046511517;;;-0,023979826;0,045050956;-0,019464832;-0,093548432;;;;-0,002840866;;0,044334968
2012-07-31 00:00:00;0,000515823;-0,047619051;0,063096014;0,091571269;0;-0,01282046;0,02117162;0,105651183;0,062446496;0,007246456;-0,025157349;0,140625129;0,05633793;0,075949417;-0,008474551;0,010526375;0,027215257;0,1;-0,103448081;-0,105392071;-0,044401257;0,118863147;0,00613502;0,058287664;-0,016468952;0,088235367;;-0,070422351;0,025824942;;;-0,050228478;1,12264156;;;;-0,011099843;;0;0,03863652;;;0,171165096;-0,106724123;0,10201152;0,101355605;-0,01481487;;;0,025571966;0,04341253;-0,012406901;0,035587242;;;;0,085470083;;0,839622801
2012-08-31 00:00:00;0,025773133;0,200000085;0,046298363;-0,076739666;0,20338948;-0,249350646;0,107809135;0,144444609;0,264090208;-0,007194323;0,041935449;-0,087397241;-0,083809516;0,047058796;-0,042735097;0,009895894;0,044362248;0,056818182;0,076922883;0,041095784;-0,031649715;-0,007698111;-0,006097611;0,377797036;0,100468814;0,031385978;;0,068181757;0,050349609;;;0,12500036;-0,552592581;;;;0,060204206;;-0,150349621;0,006564408;;;0,036534467;0,424032977;-0,019556643;-0,001604882;-0,013157695;;;0,108923818;0,073319519;0,002512618;-0,037800595;;;;-0,105861818;;-0,234871944
2012-09-30 00:00:00;0,029219314;0,104166667;0,001949336;0,07176038;0,035211384;0,03460209;0,113537116;0,016504622;-0,070700676;-0,115942088;-0,009287723;0,010207032;0,031185051;-0,026217349;0,008928545;0,04177411;0,017109043;0,064516129;-0,035714157;0,052631668;0,076494994;0,011636779;-0,006134774;-0,013116877;-0,026780528;0,021132885;;0,049645476;0,054594078;;;0,098290419;0,387417234;;;;-0,057747837;;0,02057608;-0,021739088;;;-0,019133931;0;-0,006649088;-0,017685069;0,050476131;;;0,053254449;0,021685955;-0,006265736;-0,001785811;;;;0,017612555;;-0,071045505
2012-10-31 00:00:00;0,017543827;-0,106918293;-0,034046645;-0,032755339;-0,027210884;-0,023411411;0,010644278;-0,140401073;0,099383143;-0,09016382;0,114062551;0,010401259;0,058467713;0,01153854;0,026548595;-0,046534618;0,017981542;0,045454545;-0,074074171;-0,100000091;-0,018088016;-0,00766872;-0,06172852;0,156961991;-0,005628234;0,044701862;;0,037161964;0,003788027;;;-0,015564278;0,085918815;;;;0,016343042;;-0,104838666;-0,010000018;;;0,00615993;-0,191804117;0,025435253;0,012002195;-0,019039;;;0,029213463;-0,00238756;0,008827366;-0,001789005;;;;-0,048076923;;0,074314908
2012-11-30 00:00:00;-0,019704342;-0,084507047;0,124874017;0,019920317;-0,034965275;-0,188356169;-0,101441286;0,092777758;-0,049251834;0,009009035;-0,235624206;-0,034117569;0;-0,00380217;-0,00862048;-0,009345744;-0,065527086;-0,072463768;-0,099999939;-0,055555418;-0,001315815;0,04636784;-0,026315873;0,349015306;-0,006289298;0,061014268;;-0,022801246;-0,013836634;;;-0,051383192;-0,285714286;;;;0,016080374;;-0,04954948;-0,013467911;;;0,005102045;-0,174017329;-0,020887768;-0,01778972;0,115526636;;;-0,006550228;0,085637887;-0,040000036;-0,068100276;;;;-0,058585889;;-0,224311921
2012-12-31 00:00:00;0,003015129;0,038461541;-0,008057335;0,040039263;0,014492923;0,097046418;0,009253555;-0,027452966;0,020327909;-0,139285765;-0,053210955;-0,003653971;-0,051428513;0,137404493;-0,034782688;0,066561823;-0,042073031;-0,125;0,055555406;-0,07058828;0,074439936;0,076071104;0,02027037;0,009732535;0,007594785;0,032487109;;0,059999953;-0,017857146;;;0;0,150769278;;;;0,038575485;;-0,099526159;-0,00568827;;;-0,013197862;0,157283099;0,037333485;0,006037271;0,050538749;;;0,081318798;0,044830797;0,093750037;-0,017307709;;;;0,038412038;;-0,244588648
2013-01-31 00:00:00;0,072144054;-0,044444447;0,061371892;0,030046853;0,20714292;0,153846221;0,094743224;0,101934129;0,259640053;-0,170124657;-0,009689709;0,042481637;-0,062249;0,10067123;0,153153177;-0,044226124;0,13940161;0,130952381;0;0,107594995;0,036787348;-0,032258214;0,019867579;0,092369656;0,133165956;0,064135647;;0,007572738;0,077922191;;;0,037499969;-0,061497405;;;;0,030476395;;0,142105256;0,025171495;;;0,034930329;0,041430995;0,069408697;0,103109535;0,0362776;;;0,036585414;0,014068066;0,159523858;0,117416911;;;;-0,004133101;;-0,199426916
2013-02-28 00:00:00;0,096729075;0,015503877;-0,001700411;0,041020895;0,05917168;0,013333323;0,141262073;0,008539025;0,050000016;-0,032499706;-0,00195738;0,143359463;0,092077004;0,030487763;-0,023437597;0,181491035;0,060893789;-0,173684211;0,04210522;0,111428502;0,075103629;-0,004964433;0,006493364;0,122793912;0,103658453;0,027241369;;0,133758181;0,024096321;;;-0,0080323;0,153846204;;;;0,109057411;;-0,119815617;0,031250015;;;0;0,229656525;-0,016826942;-0,013352941;0,079908662;;;0,033333376;0,064277792;0,020533905;0,064798498;;;;-0,052500495;;-0,241231241
2013-03-31 00:00:00;0,019173417;-0,206106884;-0,035775526;-0,006129495;0,128491522;-0,02960526;0,012719997;-0,021636692;0,307094247;0,012919523;0,141176609;-0,097179411;0,343137356;0,183432056;0,016000039;-0,061792814;0,042654058;0,038216561;-0,030302873;0,066838032;0,028602859;0,001425436;0,06451621;0,047806147;-0,009542892;0,050352673;;0,134831368;0,035987684;;;0,129554664;-0,135802469;;;;0,049999951;;0,052355996;0,119047752;;;-0,016999923;0,13970579;0,028117356;-0,052631927;0;;;-0,020872994;0,01976971;0,119568306;0,128289494;;;;0,067236086;;-0,150943362
2013-04-30 00:00:00;-0,030518497;-0,092307683;-0,061781457;-0,112775387;0,009900877;-0,054237325;0,003717904;0,028846093;0,097397815;-0,374999797;-0,024055082;-0,064754139;0;-0,062500155;-0,007873993;0,043370382;0,112626223;-0,049079755;-0,0479169;-0,036144553;-0,064170902;0,02314113;-0,055489023;0,119679227;0,002456081;-0,015660218;;-0,009900968;0,073903237;;;0,103942745;-0,05142855;;;;-0,050793561;;-0,014925417;0,059961207;;;0,002034441;0,055053919;0,003398558;0,071055769;0,053558733;;;-0,005813751;0,044311509;0,00550461;0,060907197;;;;-0,070387858;;-0,188888845
2013-05-31 00:00:00;0,104723977;0,186440764;0,042816458;0,057083827;-0,058823492;0,107526927;0,066731213;0,059813017;0,395663899;-0,012244934;0,016964533;-0,099642762;0,014598525;-0,026199172;0,269841232;0,116746457;0,036767988;-0,077419355;-0,037198898;0,042499918;0,077404849;-0,02947366;0,019480568;0,157407467;0,017391351;0,064935242;;-0,067500219;0,068817102;;;0,091269759;0,249999971;;;;0,031772509;;-0,025252567;-0,013033368;;;-0,016243567;0,730534046;-0,02997617;-0,068982872;0,065048785;;;0,077967605;0,042922291;0,012773563;-0,055793883;;;;0,011037528;;1,052054545
2013-06-30 00:00:00;0;-0,071428648;-0,063868678;-0,004849873;-0,083333437;-0,02912621;-0,018132319;-0,135802609;-0,155339806;-0,528926116;-0,038938079;-0,096606756;-0,151079158;0,033707683;0,012499963;-0,107969253;-0,054290555;-0,034965035;-0,02340616;-0,052757689;0,049622442;0,010122519;-0,038216654;-0,028999941;-0,077928647;-0,010995944;;-0,008042745;-0,043259689;;;-0,066666658;0,055421668;;;;-0,080227024;;-0,165803047;0,011214907;;;0,030959805;-0,041224877;0,081582346;-0,034072297;0,02101912;;;-0,036328781;-0,023366717;0,032432663;0,057575791;;;;0,034716161;;-0,078771597
2013-07-31 00:00:00;0,018333315;0,028846156;0,082846001;0,071150115;0,068181885;-0,030000072;0,071098708;0,054081723;-0,068965517;0,105263755;-0,04788207;0,020314304;0,016949218;0,141304449;0,067901169;0,092699363;0,13796279;0,086956522;-0,011764794;-0,032911419;0,05498493;0,052255281;0,066225269;0,151905131;0,047437441;0,019608143;0,025210113;0,091891958;0,030494413;;;0,094155895;-0,063926924;;;;0,02290769;;0,118012433;0,155268082;;;-0,021055327;0,395577228;0,056000034;0,061589798;0,108546231;;;0,071428666;0,076646263;0,034904012;0,118910999;;;;0,041569978;;-0,013768414
2013-08-31 00:00:00;0,073649855;-0,028037385;-0,014401524;0,091901837;-0,02127655;0,041237163;0,00172412;0,093901228;0,030246876;0,261382044;0,106382873;0,156273549;0,066666597;-0,054761831;0,179190736;0,118681427;0,059804657;-0,14;0,023809348;0,057591576;-0,028251564;0,00748287;0,055900636;-0,091640643;0,070796168;-0,064408041;0,098360472;-0,037128703;0,08673476;;;0,008902193;-0,073170732;;;;0,03703705;;0,016666602;-0,065599995;;;0,003073749;-0,070422591;0,024891685;-0,005274088;0,001688542;;;0,179629556;-0,055260361;0,097807709;-0,046094634;;;;-0,019448928;;0,285084685
2013-09-30 00:00:00;0,106763888;0,086538469;0,037442992;0,05312492;0,065217548;0,026402621;-0,001721152;0,050442539;0,354104304;-0,016666976;0,06118886;-0,03508768;0,031250045;0,012594514;-0,029411681;0,076227855;0,051055708;-0,108527132;0,151162922;-0,07178212;0,165413408;0,056043071;0,08235291;0,120570884;0,025279568;0,024143874;-0,011193955;0,151670887;-0,006572967;;;0;-0,052631579;;;;0,078903381;;0,016393492;-0,023972647;;;0,046986874;0,317234966;0,108764598;-0,007423366;0,003370856;;;0,028257574;0,056411224;0,046082987;0,08322136;;;;0,052685933;;-0,141223399
2013-10-31 00:00:00;-0,022183209;-0,061946832;-0,03433104;0,051434355;0,096938642;-0,003215377;0,080172464;0,080876162;0,055309735;0,415254417;0,031301571;-0,075757545;0,0151515;0,022387885;0,151515142;-0,026651989;0,132578595;0,07826087;0,262626561;-0,021333322;0,040000111;0,027493683;0,059782542;0,150197751;0,020388892;0,14112784;0,045283073;0,104910726;0,047259038;;;0,129411469;-0,05277782;;;;0,016166385;;0,010752683;0,017543861;;;0,025365783;0,060388286;-0,005714206;-0,023504107;-0,02967549;;;0,076335715;-0,010837187;0,004405157;-0,009913272;;;;0,066732044;;0,133821272
2013-11-30 00:00:00;-0,002520648;-0,092452862;0,096627206;0,047977213;0,009302476;0,5516129;0,046288927;-0,027279883;-0,046121593;-0,125747964;0,06709264;0,045901709;0,253731376;0,007299283;-0,048245661;-0,038259664;-0,042889541;0,008064516;-0,055999937;-0,002724804;0,02398673;0,045426335;0,056410399;0,087438038;-0,013475878;0,006141473;0,003609998;0,06464632;-0,002707675;;;0,187500199;-0,032258021;;;;0,043181834;;-0,090425492;0,031034499;;;0,046622306;0,061016847;0,178160772;0,076039434;0,10732804;;;0,085106302;-0,011753462;0,07017559;0,116395632;;;;-0,056117743;;-0,064591849
2013-12-31 00:00:00;0,005415235;-0,047817032;-0,002493711;0,056553117;0,110598816;-0,008316049;0,016018014;-0,003205223;-0,068131868;-0,041096585;0,011975982;0,031347869;0,059523805;0,074879221;0,262672948;0,043681712;-0,014487604;-0,056;-0,084745879;-0,002732249;0,151050122;0,058333353;0,01941733;0,032303474;0,078191253;-0,003884514;0,079136847;0,123340023;-0,005429624;;;0,008771789;-0,060606061;;;;-0,030500995;;-0,070175465;0,036789286;;;0,018181791;0,023642239;-0,001626058;0,010676102;0,000521463;;;-0,037908423;0,05724703;0,196721298;-0,020179473;;;;0,027290478;;-0,151286865
2014-01-31 00:00:00;0,029443328;0,233624384;-0,101666704;0,048428275;0,078838311;-0,023060816;-0,015014739;0,00321553;0,035849085;0,064286365;0,059171629;-0,004390487;0,078651659;0,092135023;0,36131389;0,202541098;-0,032820559;0,245762712;0,166666898;0,027397266;-0,093333241;-0,002249682;0,066666648;0,077210732;0,043250386;0,179307305;-0,00333339;0,075862827;0,050045384;;;0,032608793;0,096774194;;;;0,007490481;;-0,025157221;-0,00806455;;;-0,012772606;0,136079918;0,177524612;0,101609644;0,044791603;;;-0,050271775;0,006673024;0,03082193;-0,041189722;;;;-0,035104407;;0,116864287
2014-02-28 00:00:00;0,062085773;0,079646099;0,058441515;0,071312672;0,038461593;0,049356274;0,019054675;0,147436048;0,112021813;0,053691349;0,005586603;-0,03561731;0,046875028;0,020575961;-0,123324373;0,134244921;0,148815764;0,027210884;0,095237997;0,146666582;0,031346821;-0,023675475;0,071428754;0,156930404;0,053182548;0,097084958;0,020066833;0,025236597;0,039861391;;;0,105263032;-0,038235272;;;;0,177695294;;0,135483874;0,008130116;;;-0,022727466;0,073626273;-0,031811887;0,176712164;0,100697721;;;0,165951473;-0,011363763;0,022040211;0,064439018;;;;-0,042871197;;0,243045887
2014-03-31 00:00:00;-0,014778236;0,040983536;-0,055214686;-0,016641288;-0,022222375;-0,028629905;0,005983603;0,054469184;-0,097870574;1,261146251;0,127777701;-0,038339744;-0,019900477;0,070564581;0,205765603;-0,139726015;-0,083692361;-0,086092715;0,159420019;-0,137209202;-0,133208326;0,009815366;-0,008333436;-0,021560854;-0,043066453;-0,037110275;-0,003278823;0,086153736;0,004255337;;;0,007619176;0,006116231;;;;-0,061868685;;0;-0,019354894;;;0,018604707;0,114636538;-0,064285774;-0,04229712;-0,047101401;;;0,106748434;0,026819672;0,03176344;-0,005605375;;;;-0,047462454;;-0,195524469
2014-04-30 00:00:00;-0,04900005;-0,12598426;0,012737858;-0,013846457;-0,011363612;-0,016842093;-0,028543854;0,020632515;-0,092601039;-0,326760623;-0,083743868;0,059327654;0,157360363;0,129943481;0,203084726;0,104918375;-0,00772344;-0,036231884;0,02500019;0,010781628;-0,069264196;0,03558011;0,067574214;0,028258563;0,081410211;0,029418374;-0,029605068;0,018413792;0,043220299;;;0,003780658;0,066869205;;0,029120949;;0,026244914;;-0,187500029;-0,003289391;;;-0,018264894;0,09641877;0,146034201;0,001726583;-0,014258401;;;-0,072062242;-0,046641676;0,035031944;-0,01163297;;;;0,039042225;;-0,098675926
2014-05-31 00:00:00;0,010893535;0,126126213;0,05860458;0,14050184;0,022988667;0,0278373;0,159475819;0,012500008;0,103051559;-0,012552234;0,260560803;0,107130567;0,092105233;-0,053004403;0,111111131;0,106489805;0,024365707;-0,045112782;0,621951212;0,053333343;0,039065572;0,01615598;-0,007936635;0,116882642;0,038416673;0,045635699;0,050847436;-0,020862151;-0,028432138;;;0,020715752;0,011396055;;0,008008631;;-0,106229608;;0,181141524;0,034718027;;;0,043720869;0,226130758;0,143624178;-0,044911411;0,061767554;;;0,051374208;0,075140887;0,133333252;0,051764683;;;;0,020344683;;-0,320352515
2014-06-30 00:00:00;0,009574167;0,087999932;0,030755804;-0,051192223;0,059925091;-0,10625005;0,036545072;0;0,053968226;-0,016948891;-0,053905506;-0,044297828;-0,004016041;-0,037769769;0,076923158;-0,002932583;0,021143157;0,102362205;-0,038074458;-0,048101338;-0,163844262;-0,026864173;0,088000082;0,032904729;0,020552958;0,053346581;-0,003225862;0,127840712;-0,021739159;;;-0,040822323;-0,028169014;;0,030190641;;-0,03301526;;-0,071428606;-0,040650262;;;0,020499175;-0,061816991;-0,01173712;0,081104306;-0,077981594;;;-0,02727278;0,052631456;-0,027149355;0,085011159;;;;0,005900246;;-0,117837871
2014-07-31 00:00:00;0,015454838;0,007352942;-0,087809089;-0,03991135;0,010600812;0,020979019;-0,087179685;0,04808295;-0,039156588;0,05603399;-0,072092963;-0,059500357;-0,076612923;-0,03551389;0;-0,064171091;0,022646371;0,028571429;0,023622073;0,023936317;-0,06403971;-0,008450591;0,139705883;-0,084071771;0,01061886;-0,041632658;-0,084142447;0,015113276;0;;;-0,007782306;-0,01739126;;-0,079691501;;-0,016692071;;-0,11538461;0,011864391;;;0,014049472;-0,08299958;-0,046318275;0,029130131;-0,074129291;;;-0,046729046;0,019090965;-0,004651153;-0,077319551;;;;-0,019417458;;-0,019607828
2014-08-31 00:00:00;-0,006571997;-0,051094894;-0,033644765;0,093148636;0,090908869;0,077625646;-0,094803208;-0,011778973;0,013434841;-0,16326496;-0,122806926;0,058021891;-0,021834018;0,05426343;-0,008928665;-0,045714412;-0,02246128;-0,013888889;0,076923159;-0,062337698;0,049707764;-0,01193184;-0,012903243;0,108263498;-0,046376706;-0,00275482;-0,013905749;0,014888462;-0,018803371;;;-0,070588159;-0,0825959;;-0,016759853;;-0,060185103;;-0,026086911;-0,011725278;;;-0,016393555;-0,05279874;-0,058530424;0,004265393;-0,042450381;;;0,23284286;0,004460899;-0,010280279;0,07821227;;;;-0,096534661;;-0,191875
2014-09-30 00:00:00;-0,002922873;-0,123076931;0,013539643;-0,014084577;0,083333382;-0,099576279;0,0085336;0,005018621;0,104728222;-0,102439103;-0,161428701;-0,068384677;0,013392865;-0,113970447;-0,109909901;-0,026946038;0,030744208;-0,028169014;0,921428423;0,038781123;-0,15710296;-0,045428506;0,00653586;0,090373039;-0,028495491;0,049723661;0,007434792;0,039119805;-0,004355419;;;0;-0,03215434;;-0,092045476;;-0,012315286;;0,098214286;-0,037288165;;;0;-0,034366999;-0,056878299;0,08880283;-0,042648682;;;-0,024850571;0,087033764;-0,082153024;-0,038341942;;;;0,032191778;;-0,234183975
2014-10-31 00:00:00;0,019928952;-0,192982396;-0,001908396;-0,011428528;-0,041419915;-0,028235326;0,063077118;0,016853992;0,035599976;-0,027174061;-0,063032335;-0,046099355;0,621145386;0,091286295;0,012145672;-0,052615378;0,004709605;-0,014492754;-0,163568653;1,039999896;0,031064132;0,069879588;0,14285747;0,082016786;0,077434529;0,046558681;-0,036900296;-0,011764741;0,000874748;;;-0,052742597;0,043189343;;0,036295422;;-0,068994167;;-0,130081321;-0,017605787;;;-0,068662112;-0,137153031;-0,061711129;-0,047162888;0,013481685;;;-0,011213225;0,04901917;0,016460789;0,08405163;;;;-0,004423817;;-0,232680246
2014-11-30 00:00:00;0,022330927;-0,056521795;0,019120447;-0,098265979;-0,033950646;0,004842639;-0,075253268;0,043585152;0,142139896;0,117318638;0,06727269;-0,059479567;-0,029891391;0,098859289;0,069999985;0,056836491;-0,034687687;-0,014705882;-0,133333281;-0,16339864;-0,082051527;0,055180195;0,045454262;0,062000005;-0,045735255;0,002901482;0,061302662;0,036904628;0,045454693;;;0,104677179;-0,105095518;;0,020531255;;0,091964252;;0,028037413;0,001792271;;;-0,073724016;0,10865199;0,016442436;0,015630656;-0,1405434;;;0,061855724;0,074766409;0,098178286;0,097415613;;;;-0,046434131;;-0,152408761
2014-12-31 00:00:00;0,023890714;-0,168202755;-0,101688585;-0,008813894;0,044728207;-0,149397615;0,054772911;-0,015294253;0,218464569;-0,155000357;-0,013628571;0,076284437;0,10644261;0,00346024;0,065420626;0,018746332;0,012625781;0,23880597;0,174358719;0,023437439;-0,08240217;0,004269001;-0,038043398;-0,049905923;-0,011791587;0,000964204;0,018050505;0,368542011;-0,036789436;;;-0,11491946;-0,078291841;;0,053846323;;-0,088307382;;-0,054545511;-0,012522418;;;-0,021428514;0,027676979;-0,042647114;-0,046170879;-0,063930119;;;0,055339916;-0,001449645;0,067281111;0,070652094;;;;0,090866768;;-0,037266985
2015-01-31 00:00:00;0,061666441;0,265927943;0,012949049;0,081649008;0,045871569;0,065155808;0,09792306;0,022102766;0,228975861;0,005917692;0,008635646;0,02533985;0,030379766;0,055172568;0,11403511;0,022322736;-0,044437472;0,030120482;0,218340674;0,893129703;0,041096076;0,104144376;0,135593286;-0,063032631;0,158198774;0,017368872;0,014184516;-0,053694472;0,076388945;;;0,161731102;0,104247135;;0,093767649;;0,031389898;;0;0,061594189;;;0,032325459;0,141280375;0,153609886;0,13522869;0,016534757;;;0,034958604;0,121916309;0,28411069;0,076142277;;;;0,067706151;;0,829032004
2015-02-28 00:00:00;0,039246583;0,04595192;0,176288935;0,148729428;0,166666828;0,11968084;0,04662141;0,032144973;0,113369498;0,094116962;0,174657669;0,092406677;0,034398023;0,035947703;0,263686517;0,178813831;-0,034125103;-0,035087719;-0,164874651;0,201613025;0,080409413;0,036573657;0,054726509;0,287285831;0,075107908;0,023054907;0,076922947;-0,025000167;0,074999991;;;-0,035293953;0;;0,067761597;;0,179130633;;0,25;0,139931898;;;0,043434386;0,087427479;0,030625861;0,081895138;0,036775196;;;0,066666508;0,073091824;0,049091996;0,127358199;;;;0,094218822;;-0,022927484
2015-03-31 00:00:00;0,012386698;0,338912158;0,006134785;-0,054001274;0,135338206;0,330166291;0,001936859;0,039071248;0,060851927;-0,10215061;-0,071428715;0,026229701;0,695961932;0,050472865;0,158227745;0,113641942;0,014548074;0,260606061;-0,004291553;-0,060402676;0,004735989;0,004178292;0,004716732;0,041084637;-0,007771368;-0,012206591;0,029220856;0,179487399;0,019786839;;;0,020325212;0,087412586;;0,052884648;;0,032448503;;0,192307728;0,00898183;;;0,065827513;0,024190729;-0,036175705;0,163590705;0,107776096;;;-0,028333326;-0,010849638;0,251081623;0,030683581;;;;0,078610588;;-0,194765375
2015-04-30 00:00:00;0,157565086;-0,062500067;0,074410956;0,053699451;-0,035320089;-0,044642835;-0,06866217;0,063334964;-0,017208413;0,077844491;0,050680461;-0,062917309;-0,120448131;0,024024312;-0,103825133;-0,031728554;0,115056186;-0,120192308;0,133620505;0,014285677;-0,098989825;0,077210985;-0,008652338;0,104575307;-0,032075371;0,03422033;-0,006309092;0,090061865;0,117779506;;;0,033864444;0,077170405;;0,026940568;;0,084999992;;-0,109677408;-0,028189799;;;0,064486975;0,06713733;0,066088401;0,033119248;0,086207015;;-0,015773107;0,094339718;-0,089021506;-0,033126147;0,033475569;;;;-0,072881343;;0,225061664
2015-05-31 00:00:00;0,003381005;-0,033333336;0,028830391;-0,008326981;0,052656839;0,140186927;0,021572691;0,05449728;0,160505837;0,611111676;0,132824428;0,184977037;0,071656094;0,112770183;-0,030487686;-0,050590977;0,002755703;0,180327869;-0,099964745;0,19718298;0,136023764;0,021184633;0,142857063;-0,009427108;0,061403515;-0,056985146;-0,006349295;0,133903143;0,064429654;;;0,035266293;-0,04179109;;0,059527392;;0,103357414;;-0,130434796;0,032060964;;;0,023890601;0,144176845;0,032911444;0,001584322;0,147793336;;0,028846156;-0,023440395;-0,060899548;0,051391784;0,065683634;;;;0,022851919;;0,386093287
2015-06-30 00:00:00;-0,048799498;-0,008620617;-0,027221873;-0,074809219;-0,059340759;-0,049180346;-0,057220844;-0,01254389;-0,024308466;-0,113793096;-0,016172661;-0,046208345;-0,074294227;-0,056680347;-0,088050421;-0,043575655;0,026565001;0,023148148;0,016949104;0,017647146;0,108552948;-0,082133714;-0,045833352;0,052708691;-0,026323965;-0,136435146;-0,089456805;-0,123115436;-0,063682429;;;0,169811157;-0,040498421;;-0,053579222;;0,0423627;;-0,066666643;0,010355139;;;-0,080833291;-0,036908889;-0,044117612;-0,038755362;0,00400009;;-0,052959481;-0,057272267;0,028003037;0,168533449;0,164779802;;;;-0,087578221;;-0,3794059
2015-07-31 00:00:00;0,020576085;0,0956521;-0,025514174;-0,045379401;0,023364528;0,034482772;-0,002890044;0,078251822;0,098797251;-0,019455301;0,016438516;-0,055900763;0,030497569;0,055794275;0,296551806;-0,008851976;0,055324088;0,343891403;-0,058333335;0,26011571;0,056379612;0,071033156;0,048034955;0,06258706;0,115058242;0,115919145;0,022669573;0,063037286;0,00134671;;;-0,006451498;0,025974064;;0,059782576;;0,05895827;;0;0,124450919;;;0,033365884;0,110478948;0,065384644;0,092704106;0,008964113;;0,006579119;-0,030594396;-0,018638307;0,014814918;0,007559622;;;;0,013712062;;-0,865985991
2015-08-31 00:00:00;-0,039516035;-0,25714282;-0,152027145;-0,020743419;-0,091324194;-0,04166672;-0,139130462;-0,029217653;-0,06567631;0,079364922;0,152291276;-0,171710492;-0,062305293;0,001354917;-0,063829817;-0,053848141;0,047914336;-0,114478114;-0,013274387;0,045871335;-0,117977645;0,023255695;-0,054166681;0,005890064;-0,18297156;-0,075305974;-0,050000177;0,110512171;0,006725226;;;0,048701322;-0,006329138;;-0,00897431;;-0,070270167;;-0,157142873;-0,023437501;;;-0,053697253;-0,041520596;-0,025270752;-0,073293021;-0,105626881;;0;-0,00360704;-0,028129483;0,042936895;0,163986866;;;;0,04444443;;0,138095268
2015-09-30 00:00:00;-0,084412777;-0,008547045;0,020916406;-0,093556934;-0,035175758;-0,026086928;0,009259378;-0,021844676;0,023430962;-0,022058706;-0,058479742;-0,120333529;-0,122923576;-0,028416819;-0,011363705;-0,022765137;-0,007261877;0,114068441;-0,044843015;-0,192982327;-0,062420021;0,049242516;-0,079295203;0,01366286;0,00379555;0,043257602;-0,060150363;-0,12378648;-0,0066803;;;-0,026315843;-0,031847134;;-0,044846869;;0,011627742;;0,228813567;-0,098666737;;;-0,014883612;-0,025035117;-0,056790192;-0,02979392;0,050220776;;0,013071881;0,130316824;-0,008416234;-0,056813437;-0,021638938;;;;0,026827027;;-0,106945658
2015-10-31 00:00:00;0,011797597;-0,038793087;0,084878085;-0,026290023;0,002603982;0;0,031692977;-0,074441615;0,094031071;0,368421451;0,024844913;0,159367825;0,030302999;-0,011142275;0,005747257;0,048863666;-0,102953184;0,034129693;0,051643049;0,135869454;-0,081522119;0,103089033;0,033492856;0,004492828;0,081127752;0,02940535;-0,01599982;0,019390603;-0,02420958;;;0,046104981;-0,111842094;;0,077652392;;0,011494318;;-0,068965492;-0,005917248;;;-0,001888684;0,140507632;-0,034031364;0,005862202;0,116132563;;0,006451432;0,074059301;-0,05864217;-0,004801553;-0,022812206;;;;0,061261289;;-0,020833122
2015-11-30 00:00:00;0,174900389;0,681614414;0,057553902;0,077999894;0,184415821;0,482142891;0,04688771;-0,014477373;0,334080717;0,249999691;0,027878613;-0,000389345;0,181985335;0,156338348;0,085714134;-0,054983759;-0,030202391;-0,00660066;0,611607465;0,138756006;-0,019230447;0,000363121;0,009259255;0,069648669;0,079491297;0,168310992;0,004064927;0,119565286;0,033769798;;;0,100303959;-0,037037037;;0,031839065;;-0,005681775;;-0,046296318;0,127976312;;;0,023652001;0,147736004;0,115176201;0,071329726;-0,064030073;;0,076923236;0,0860976;0,127049379;0,07894738;0,322815717;;;;0,151103587;;0,070212511
