Måned;CEVI.ST;BERG-B.ST;BURE.ST;ELAN-B.ST;PEAB-B.ST;HUFV-A.ST;LUND-B.ST;NCC-B.ST;PRIC-B.ST;RROS.ST;CAT-B.ST;SEB-A.ST;SWED-A.ST;TREL-B.ST;CTT.ST;KNOW.ST;SECU-B.ST;HM-B.ST;MSON-B.ST;ERIC-B.ST;NETI-B.ST;TELIA.ST;SKA-B.ST;ORRON.ST;BILL.ST;ALFA.ST;INTRUM.ST;VIVE.ST;RAY-B.ST;GETI-B.ST;ACTI.ST;NOTE.ST;CLAS-B.ST;IMPC.ST;DUNI.ST;IVSO.ST;INDT.ST;EKTA-B.ST;ORX.ST;GENO.ST;CAST.ST;HUSQ-B.ST;RATO-B.ST;CATE.ST;DIOS.ST;BTS-B.ST;JM.ST;VBG-B.ST;SSAB-B.ST;SOBI.ST;G5EN.ST;LIAB.ST;SKF-B.ST;VOLV-B.ST;SAND.ST;INDU-A.ST;SCA-B.ST;CRAD-B.ST;MEKO.ST;HNSA.ST;CLA-B.ST;EPIS-B.ST;REJL-B.ST;SIVE.ST;EGTX.ST;BULTEN.ST;BMAX.ST;ZZ-B.ST;DMYD-B.ST;XVIVO.ST;TEL2-B.ST;NEOBO.ST;SAGA-B.ST;SALT-B.ST;CLAV.ST;OVZON.ST;ENRO.ST;HOTEL.ST;ACARIX.ST;ALELIO.ST;BHG.ST;PDX.ST;GAPW-B.ST;SBB-B.ST;MAHA-A.ST;FAG.ST;XSPRAY.ST;BIOVIC-B.ST;SDIP-B.ST;ENERS.ST;VIT-B.ST;SYNACT.ST;B3.ST;SEYE.ST;ACAD.ST;HOLM-B.ST;FREEM.ST;BILI-A.ST;BIOA-B.ST;BEIA-B.ST;ISOFOL.ST;URBIT.ST;VSSAB-B.ST;META.ST;ARJO-B.ST;GREEN.ST;ESSITY-B.ST;MIPS.ST;AAK.ST;ALLIGO-B.ST;TERRNT-B.ST;BONEX.ST;S2M.ST;BIM.ST;BALCO.ST;FNM.ST;NYF.ST;ACCON.ST;LYKO-A.ST;EG7.ST;FABG.ST;IRIS.ST;NMAN.ST;RAKE.ST;ITECH.ST;BETCO.ST;IRLAB-A.ST;VITR.ST;DICOT.ST;MIDS.ST;SKIS-B.ST;PLAZ-B.ST;LIME.ST;ACE.ST;VPLAY-B.ST;FERRO.ST;EQT.ST;TROAX.ST;KAR.ST;LEVEL.ST;OSSD.ST;SLP-B.ST;JOMA.ST;G2M.ST;AZA.ST;EVO.ST;KEBNI-B.ST;K2A-B.ST;SANION.ST;BICO.ST;SINCH.ST;NORION.ST;FPAR-A.ST;EPRO-B.ST;PIERCE.ST;BINV.ST;DSNO.ST;NOVKAN.ST;SYSR.ST;IDOGEN.ST;COALA.ST;LIFCO-B.ST;KLARA-B.ST;STABL.ST;WALL-B.ST;ANOD-B.ST;HEBA-B.ST;ATCO-A.ST;IDUN-B.ST;STUDBO.ST;ADDT-B.ST;SWEC-B.ST;SES.ST;OPTI.ST;DVYSR.ST;MILDEF.ST;STOR-B.ST;CINT.ST;HTRO.ST;PRFO.ST;VEFAB.ST;SFAST.ST;FASTAT.ST;PROGEN.ST;SF.ST;TRUE-B.ST;NORB-B.ST;CTEK.ST;RVRC.ST;VESTUM.ST;EPI-A.ST;FRACTL.ST;NILAR.ST;CRED-A.ST;YUBICO.ST;CHEF.ST;SUS.ST;TENEO.ST;AAC.ST;OEM-B.ST;TRIAN-B.ST;NIVI-B.ST;WBGR-B.ST;KAMBI.ST;ALLEI.ST;FOI-B.ST;STAR-B.ST;VNV.ST;NELLY.ST;INVE-B.ST;LOOMIS.ST;ALIF-B.ST;GCOR.ST;BETS-B.ST;LAGR-B.ST;LPGO.ST;CS.ST;NOLA-B.ST;PACT.ST;LINC.ST;LCLEAN.ST;ACAST.ST;PADEL.ST;HEM.ST;KFAST-B.ST;LARK.ST;DYVOX.ST;HAYPP.ST;NETEL.ST;GARO.ST;EXS.ST;AFRY.ST;NIBE-B.ST;ACUVI.ST;MTG-B.ST;RUG.ST;ENGCON-B.ST;CDON.ST;RENEW.ST;SAVE.ST;REFINE.ST;SVOL-B.ST;VISC.ST;HANZA.ST;ANNE-B.ST;BACTI-B.ST;SCST.ST;PREC.ST;VIMIAN.ST;EMIL-B.ST;ATIN.ST;SECARE.ST;FG.ST;SEDANA.ST;IMMU.ST;FLUI.ST;VER.ST;ITAB.ST;NCAB.ST;HEXA-B.ST;BRIGHT.ST;BEIJ-B.ST;SFAB.ST;SYNSAM.ST;MMGR-B.ST;MOB.ST;W5.ST;ELUX-B.ST;4C.ST;BUSER.ST;FLERIE.ST;KARNEL-B.ST;LUMEN.ST;GUARD.ST;WIHL.ST;BALD-B.ST;INSTAL.ST;BIOG-B.ST;SAAB-B.ST;GRANGX.ST;BOL.ST;MVIR.ST;INTEA-B.ST;GBK.ST;CLIME-B.ST;NREST.ST;SGG.ST;NEWA-B.ST;ATORX.ST;INWI.ST;AERO.ST;XBRANE.ST;SECT-B.ST;CLS-B.ST;KINV-B.ST;GRNG.ST;BORG.ST;IS.ST;APOTEA.ST;VOLCAR-B.ST;SAXG.ST;QLIFE.ST;PRISMA.ST;EAST.ST;RUSTA.ST;AQ.ST;KJELL.ST;SVEAF.ST;FRAG.ST;SPRINT.ST;HUMBLE.ST;NOBI.ST;MANTEX.ST;THULE.ST;WYLD.ST;CINPHA.ST;NP3.ST;QLINEA.ST;EXPRS2.ST;PCELL.ST;EMBRAC-B.ST;BUFAB.ST;STEF-B.ST;CI.ST;MYCR.ST;ATRLJ-B.ST;FING-B.ST;DUST.ST;HOFI.ST;CANTA.ST;AXFO.ST;ELTEL.ST;TRANS.ST;SPEONE.ST;TOBII.ST;NOSA.ST;HPOL-B.ST;SHB-A.ST;ALZ.ST;ENEA.ST;ASSA-B.ST;MCOV-B.ST;ORES.ST;SPEC.ST;SOLT.ST;DOM.ST;SHOT.ST;GOMX.ST;GABA.ST;K33.ST;BAHN-B.ST;CAMX.ST;CIBUS.ST;VICO.ST;CFISH.ST;ANOT.ST;AMBEA.ST;UNIBAP.ST;IBT-B.ST;STORY-B.ST;NIL-B.ST;IMMNOV.ST;CRNO-B.ST;COOR.ST;HUM.ST;BEGR.ST;EOLU-B.ST;MINEST.ST;CTM.ST;VOLO.ST;MTRS.ST;PNDX-B.ST;ALIG.ST;MCAP.ST;BRAV.ST;ATT.ST;BOOZT.ST;HMS.ST;INTEG-B.ST;LATO-B.ST;XMR.ST;BONAV-B.ST;ONCO.ST;IVACC.ST
2009-01-31 00:00:00;0,039604029;-0,004000437;-0,024291492;-0,113725342;0,212962916;-0,109502218;-0,062499888;0,022043714;0,260869415;0,123809692;0,03440859;-0,410699309;-0,335585502;-0,085062262;0,154838659;0,177142823;0,050583567;0,060556705;0,133333721;0,136054112;-0,014880939;-0,053984376;-0,074193681;0,00975673;-0,202830189;-0,129629372;-0,127388442;;0,486956849;0,195187085;-0,029032238;-0,159999945;0,202643293;0,132653058;0,05999993;0,016949272;0,222641648;0,233009974;0,11570253;0,152777727;-0,119341594;-0,152542619;-0,198148259;0,074999782;0,244186728;-0,070796963;-0,002325479;-0,078431454;-0,12992134;0,15825686;-0,086505205;-0,026803945;-0,090614889;-0,21678326;-0,122448989;-0,187772919;-0,018726702;0,124999975;0,171428555;0,057279264;0,039823014;;-0,010395023;;;;;;;;-0,018115704;;;;;;0,009345836;;;;;;;;;0,012396984;;;;;0,05076091;;;;;-0,11369513;;0,086956659;;0,114678988;;;-0,025157307;;;;;;0,127358651;;;;;;;;;;;;-0,063333097;;0,132352936;;;;;-0,01746724;;;0,296743543;;;;;;;;;;;;;;0,126760525;;;;;;;;0,054347557;;;0,243243299;;;0,179775387;;0,360544181;;;;-0,051852232;0,176190635;-0,042856879;-0,153558144;;;-0,021943429;0,094285873;;;;;;;;;;;;;;;;;;0,031746076;;;;;;;;;;0,14285675;;;;;;;0,32000021;;;-0,168803307;0,265306064;;;0,156934384;0,114285679;;;0,093749929;0,21333309;;;;;;;;;;;;;-0,126050421;0,131756597;;-0,151335228;;;;;;;0,191011271;0,833333333;;;;;-0,125000082;;;;;;;;;;0,263636221;;-0,258575113;;0,119265366;;;;;;-0,093632776;;;;;;;-0,060000291;-0,03571376;;0,283988047;0,101399017;;-0,044943674;0,092750509;;;;;0,320988691;0,343999591;;;;;0,082856825;;-0,043650627;;0,009755809;0,11538463;;;0,204545511;;;0,129353564;;0,122605344;;;;;;0,029761992;;;;;;;;;;;;;0,198275583;0,007999854;0,976744338;;;;-0,050746434;;;;;;-0,075581356;-0,273809558;;0;-0,04802268;;0,209016541;;;;;;;;0,089108882;;;;;1,116022163;;;;0,044444446;;;;;;-0,102040671;;;;;;;;0,033333302;;;;0,039130361;;0,067193732;;;;
2009-02-28 00:00:00;0,285714141;0,119478176;0,107883995;0,194690088;-0,041984646;-0,018292542;-0,091228076;-0,047058545;-0,15517246;-0,16101699;0,039501125;0,058659134;-0,199999976;-0,392290262;-0,100558746;0,553397973;-0,066666701;0,041666639;0,156862544;0,122754512;0,024169234;-0,016304469;-0,111498308;-0,070048531;0,059171505;0,07659576;-0,222627671;;0,391812755;-0,067114124;0,279069737;-0,047618892;0,007325958;0,291291277;0,04528305;0,161111016;0,037037004;0,039369782;0,224691383;-0,23192771;0,046729115;-0,068571245;0,020785281;0,170542884;-0,009346107;0,061904706;-0,109557286;0,10638295;0,135746481;0,029702955;0,022727132;-0,080508592;0,078291907;0,133928474;0,12790707;0,215053883;-0,103053414;-0,128888862;0,003049071;0,139954905;0,089361645;;-0,086134308;;;;;;;;-0,007380328;;;;;;-0,43055558;;;;;;;;;-0,112244976;;;;;0,106280399;;;;;-0,122448968;;0,194285341;;0,094650349;;;-0,129032179;;;;;;0,079497743;;;;;;;;;;;;0,149466267;;0,125541069;;;;;0,062222005;;;0,067524316;;;;;;;;;;;;;;0,012499901;;;;;;;;0,128866194;;;0,13586953;;;-0,119047691;;0,19750001;;;;0,089843783;-0,020242959;0,031982645;0,110619386;;;-0,032051293;0,018276739;;;;;;;;;;;;;;;;;;0,015384636;;;;;;;;;;0,050000309;;;;;;;0,06060614;;;0,053984565;-0,0362902;;;0,26813871;0,025641168;;;-0,171428385;0,112637389;;;;;;;;;;;;;0,01442312;0,109452838;;-0,111888141;;;;;;;0,015723201;-0,272727273;;;;;-0,057142937;;;;;;;;;;0,064748249;;0,412811499;;0,065574003;;;;;;0,024793223;;;;;;;0,151595559;0,111111111;;-0,082352907;-0,206349391;;0,476470464;-0,100487755;;;;;0,07943977;-0,166666609;;;;;0,134564768;;0,091286365;;-0,007246222;-0,109195242;;;0,245282961;;;-0,118942778;;-0,01023864;;;;;;-0,005780429;;;;;;;;;;;;;0,050359717;-0,09523815;-0,27843141;;;;0,091194821;;;;;;0,207547112;0,188524573;;-0,026315683;-0,089020575;;0,023728646;;;;;;;;0,454545501;;;;;0,174934676;;;;0,063829748;;;;;;0,22727267;;;;;;;;0,032258112;;;;0,004184093;;0,044444474;;;;
2009-03-31 00:00:00;-0,096296314;-0,207175042;-0,146067571;-0,066666663;0,023904068;-0,122153353;0,023166025;0,213991586;0,081632726;0,212121077;-0,008000013;0,328533083;0,165254034;0,167910402;0,428571595;-0,037500014;-0,047618527;-0,084444472;0;-0,099999846;-0,058997062;0,093922581;0,113725685;0,161038922;-0,005586593;-0,015810329;0,014084596;;-0,323529437;-0,235011964;0,036363599;-0,055555683;0,072727451;0,197674442;0,043321134;0,014354168;0,00297623;-0,164141615;-0,274193555;0,22352935;-0,173214224;0,210444571;0,133484079;0,01986741;-0,042452837;-0,10313864;0,204188693;-0,033653649;0,03984063;0,014423113;-0,111111009;-0,032258325;-0,059406046;0,146981577;-0,028865667;0,039822913;0,063829854;-0,086734684;0,04559243;0,009901123;-0,117187458;;-0,016092147;;;;;;;;0,033457875;;;;;;0,024390256;;;;;;;;;0,041379334;;;;;-0,034934332;;;;;-0,091362184;;0,014354467;;0,022556192;;;-0,103703709;;;;;;-0,209302225;;;;;;;;;;;;-0,102167212;;-0,130769133;;;;;-0,054393158;;;-0,039156711;;;;;;;;;;;;;;0,058641885;;;;;;;;0,036529572;;;-0,019138752;;;0;;-0,185803748;;;;-0,021505573;0,024793229;-0,02479331;-0,015936304;;;-0,009934005;-0,025641149;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0,004761691;;;;;;;0,285714453;;;0,017072986;0,062761482;;;-0,08955226;0,175000031;;;0,210344835;0,049382793;;;;;;;;;;;;;0,016587703;-0,085201655;;0,104330576;;;;;;;0,015479904;0;;;;;-0,01515129;;;;;;;;;;0,111486775;;0,007556654;;-0,003845916;;;;;;0,040322486;;;;;;;-0,150115214;-0,048889637;;0,02564118;-0,191999927;;0,689243037;-0,008676807;;;;;0,11688224;0,142857248;;;;;-0,162790672;;-0,038022836;;0,172749454;0,387096723;;;0,151515129;;;0,1850005;;-0,044827809;;;;;;0,104651229;;;;;;;;;;;;;0,164384047;0,122807259;0,070652141;;;;-0,129682808;;;;;;-0,010416626;0,071264089;;0,144143973;0,003257225;;0,105960383;;;;;;;;0,024999926;;;;;-0,091111067;;;;-0,199999937;;;;;;-0,064814779;;;;;;;;-0,171874983;;;;-0,066666703;;0,003546052;;;;
2009-04-30 00:00:00;0,393442263;0,691176679;0,157894846;0,662698594;0,330739677;0,193897683;0,173584989;0,211864556;0,037736137;0,174999908;0,239919238;0,227799453;0,680000031;1,333423153;0,013043353;0,227272562;0,120833022;0,139093775;0,186440954;0,051851744;0,373040764;-0,037878474;0,235915199;0,191274506;1,174157406;0,160642569;0,310185067;;0,378881895;0,181817981;0,503759437;0,28235302;0,274576111;-0,062135948;0,228373703;-0,009434157;0,281899245;0,132930852;0,202777723;-0,070512757;0,183124911;0,204204161;0,113772448;0,032467569;-0,049261133;0,400000073;0,217390979;0,293532154;0,126436887;0,24644551;0,374999871;0,678571597;0,252631675;0,218535713;0,146496592;0,259574281;0,255999976;-0,047374381;0,145348734;0,37254901;0,039823014;;0,051402112;;;;;;;;0,107913216;;;;;;1,857143074;;;;;;;;;-0,094922839;;;;;0,307692367;;;;;0,396398182;;0,698112839;;0,14338241;;;-0,033057949;;;;;;0,10539215;;;;;;;;;;;;0,182758424;;0,150442349;;;;;0,106195011;;;0,040752443;;;;;;;;;;;;;;0,163265328;;;;;;;;0,149779614;;;0,073170792;;;0,162162525;;0,525640964;;;;0,300366734;-0,064516003;0,059321984;0,226720695;;;0,150501888;-0,018421098;;;;;;;;;;;;;;;;;;0,036363628;;;;;;;;;;-0,037914417;;;;;;;-0,177777878;;;0,127098217;0,082677355;;;0,049180341;0,119148841;;;0,179486891;0,117647048;;;;;;;;;;;;;0,139859992;0,294117485;;0,572192715;;;;;;;0,280487812;-0,25;;;;;1,569230831;;;;;;;;;;0,148936029;;0,556250102;;0,328185189;;;;;;0,426356728;;;;;;;0,108695686;0,051402696;;0,499999743;0,089109022;;0,214622621;0,247264795;;;;;0,352713834;1,249999977;;;;;0,080555481;;0,249011706;;-0,066390155;-0,186046494;;;0,065789501;;;0,118143048;;0,115523501;;;;;;0,636842013;;;;;;;;;;;;;0,411764254;0,2109374;0,370558347;;;;0,176212853;;;;;;0,599999837;0,216738626;;0,094488243;0,243506546;;0,071856471;;;;;;;;-0,109755782;;;;;0,195598978;;;;0,15;;;;;;0,36138622;;;;;;;;0,094339619;;;;0,017857363;;0,169611508;;;;
2009-05-31 00:00:00;0,011764834;0,163879683;0,287879008;-0,093078925;0,035087806;-0,016529021;0,016586288;0,135018344;0,018181528;0,163120567;0;0,04088044;0,079580351;-0,225225361;0,128755354;0,042066988;-0,044609806;0,024206092;0,128571157;0,018555197;0,335616382;0,067879801;0,015799268;0,258216029;0,142118829;0,027360643;0,153526222;;0,216216181;0,12167773;-0,044847975;0,055045732;-0,071808361;-0,01863348;0,084507262;-0,076190401;0,106481195;0,117333133;-0,133949127;-0,120689671;-0,009755936;0,089775725;0,169495616;0,026415039;0,30036713;0,249999896;-0,053571437;0,092307763;0,340691342;0,003802291;-0,06060591;-0,017730548;0,034750272;-0,047517845;0,213683781;-0,023648578;0,475840152;0,125967719;0,246221692;0,049999996;0,055319065;;0,100356662;;;;;;;;-0,012987254;;;;;;0,281420688;;;;;;;;;0,10807281;;;;;0,006920261;;;;;0,041782786;;0,288888998;;0,138365789;;;0,211031226;;;;;;-0,082039859;;;;;;;;;;;;0,064679854;;0,176000175;;;;;0,089934408;;;0,192770949;;;;;;;;;;;;;;0,213549165;;;;;;;;0,105487835;;;0,172727223;;;0,162790451;;0,050420289;;;;-0,020950895;0,062068985;0,095000045;0,052713261;;;0,255814144;0,2076871;;;;;;;;;;;;;;;;;;0,102339135;;;;;;;;;;0,037452516;;;;;;;-0,02702706;;;0,046537932;0,214275793;;;-0,119791655;0,007604693;;;0,239230573;-0,05263174;;;;;;;;;;;;;0,157464286;0,037878845;;0,006802742;;;;;;;0,164285826;0;;;;;-0,011976024;;;;;;;;;;-0,031745822;;0,020080451;;-0,014164061;;;;;;0,038043263;;;;;;;0,07658607;0,111110401;;-0,008461637;0,201288018;;0,158195433;-0,043859639;;;;;0,054440992;-0,238888804;;;;;-0,002570557;-0,090909107;0,075949261;;0,503646778;-0,171428585;;;0,037037025;;;0,132075458;;0,164291029;;;;;;0,006091978;;;;;;;;;;;;;-0,091666806;-0,265575154;-0,133333257;;;;0,011869161;;;;;;0,124999882;0,087373055;;0,197841767;0,078173817;;0,337866047;;;;;;;;0,301369471;;;;;0,014314936;;;;0;;;;;;0,243636223;;;;;;;;0,275862043;;;;0,169590418;;-0,075528914;;;;
2009-06-30 00:00:00;0,023255996;-0,238505848;0,026470408;-0,218420959;-0,037928076;0,006302534;-0,058252579;-0,091525594;-0,125000052;0,018292568;0,268292819;0,024169248;0;-0,003875771;-0,057034038;-0,094339728;0,066682517;0,114135127;0,025316564;0,072238163;-0,191452975;0,041131047;0,03603605;-0,108954955;-0,151583756;0,022222189;-0,032573163;;-0,048147986;-0,007370914;-0,106639859;0,01739154;0,255014026;0;0,019922598;-0,010309492;-0,109433595;0,078759323;0,007999945;0,098039148;-0,032512423;-0,038901499;0,026315781;0,052287605;-0,055319218;0,014925404;0,004717131;-0,060522743;-0,102702804;0,030303036;-0,032258228;-0,058280672;0,070422359;-0,018556753;-0,072874626;0,015986422;-0,071633215;0,249999895;0,00217386;0,074829865;-0,056451614;;0,017021195;;;;;;;;0,090916649;;;;;;-0,293532351;;;;;;;;;-0,069444516;;;;;-0,076571047;;;;;-0,098930458;;-0,094827736;;-0,039634316;;;0,011538435;;;;;;-0,026494272;;;;;;;;;;;;-0,232352864;;-0,047619185;;;;;0,033834825;;;0,010100959;;;;;;;;;;;;;;0,054824905;;;;;;;;-0,051660497;;;-0,085271297;;;-0,112000011;;-0,296000016;;;;-0,050746091;-0,116883151;0,077837815;0,016447487;;;-0,111111209;-0,088785141;;;;;;;;;;;;;;;;;;0,193634019;;;;;;;;;;-0,10178125;;;;;;;-0,111111131;;;0,006342753;-0,046583812;;;0,032544233;0,056603888;;;0;-0,030755954;;;;;;;;;;;;;0,059963971;-0,020344326;;0,028059622;;;;;;;0,020449807;0;;;;;0,44848477;;;;;;;;;;0,013477169;;0,102419462;;-0,042945017;;;;;;0,128272576;;;;;;;0;0,08000069;;0,00847451;-0,081712046;;-0,004273731;0,01376143;;;;;-0,152174005;-0,152008741;;;;;-0,046391749;-0,240000027;-0,028426599;;-0,125954195;-0,206896571;;;0;;;0,029166602;;-0,025936594;;;;;;-0,064625701;;;;;;;;;;;;;0,045871833;0,04524888;-0,123931686;;;;-0,020527893;;;;;;0;-0,006814083;;-0,036036087;0,080401991;;-0,058823708;;;;;;;;0,035040318;;;;;-0,120967699;;;;0;;;;;;-0,026719351;-0,166666679;;;;;;;0,0135135;;;;-0,107692206;;-0,036919171;;;;
2009-07-31 00:00:00;-0,090909115;0,154717183;-0,042979813;0,23232328;0,059937017;-0,012526123;0,054982731;0,104477461;0,102041046;0,161677002;0,012820513;0,18879038;0,241648029;0,412451224;-0,01612916;0,041666637;0,038167963;0,11428569;0,074073928;-0,064729248;0,141649064;0,143209698;0,173912822;0,070352139;0,101333512;0,067934554;0,003367044;;0,163424095;0,06930686;0,047297336;-0,188034236;0,027397532;-0,050632957;0,194666584;-0,010416564;0,08208929;0,004424521;0,095238148;-0,042857095;0,084521382;0,083333589;0,108974143;0,049689355;0,058558636;0,064705867;0,136150267;0,026615945;0,039156756;-0,069852979;-0,10000001;-0,035714194;0,139473708;0,108193077;0,200873374;0,111913087;0,145061895;-0,125;0,00433829;0,044303796;-0,055555476;;-0,023012383;;;;;;;;0,246469724;;;;;;-0,140844978;;;;;;;;;0,017413066;;;;;0,125954681;;;;;0,178041297;;0,169047865;;0,053968263;;;0,022813749;;;;;;0,041237145;;;;;;;;;;;;0,187739518;;-0,014285453;;;;;-0,021818256;;;0,102499904;;;;;;;;;;;;;;0,031184814;;;;;;;;0,050583651;;;0,101694888;;;0,069819938;;0,022727325;;;;0,106918213;-0,014705694;-0,077586122;0,113268809;;;0,09895815;0,223076776;;;;;;;;;;;;;;;;;;0,033333308;;;;;;;;;;-0,019830163;;;;;;;-0,06250008;;;0,079831719;-0,094462611;;;0,031518778;0;;;0,031249636;0,176470556;;;;;;;;;;;;;-0,031523547;0,030303383;;0,25407926;;;;;;;0,017034214;0,037037037;;;;;0,372384956;;;;;;;;;;-0,021858167;;0,129496213;;0,134615722;;;;;;0,252900065;;;;;;;0,074698812;-0,103703976;;-0,021008342;0,38983064;;0,334763946;-0,095022649;;;;;-0,006409613;0,217391118;;;;;-0,054053978;-0,224561414;0,227848274;;-0,00873359;-0,130434747;;;0;;;-0,004048609;;0,005916999;;;;;;0,196363506;;;;;;;;;;;;;0,20614036;0,025974099;0,031707419;;;;0,065868503;;;;;;0,2046785;0,210977566;;0,08099706;0,106976588;;0,012499875;;;;;;;;0,062500012;;;;;-0,006880774;;;;0;;;;;;-0,01238379;-0,074666615;;;;;;;0,106666692;;;;-0,094827677;;0,095744487;;;;
2009-08-31 00:00:00;0,056250044;0,049019632;0,170658632;0,202185842;0,241071302;0,162790921;0,050488745;0,182432727;0,055555755;0,030927732;0,018987258;0,240694611;0,336322923;0,055096528;0,016393575;0,060000154;0,020588299;-0,080419733;-0,080459764;-0,038135633;-0,137037081;-0,002159612;0,017283933;0,018778733;0,235598981;0,010178449;0,016778401;;-0,030100473;0,129629577;0,139784923;0,136842036;0,102222071;0,222222247;0,06696411;-0,005262944;0,066666794;0,105726876;-0,009661923;-0,141791025;0,253521026;0,109890026;-0,031791704;0,014792753;0,263829654;-0,212707252;0,260330591;0,074073875;0,092753645;-0,03557314;0,111111124;0,12757177;0,00415705;0,180094913;0,042909143;0,100649449;0,000538863;0,12380953;0,101512124;-0,090908981;0,16289573;;-0,03640263;;;;;;;;0,017507608;;;;;;0,471311341;;;;;;;;;0,10024427;;;;;-0,142372994;;;;;0,017632459;;0,165987905;;-0,042168705;;;-0,055762061;;;;;;0,227722845;;;;;;;;;;;;0,264516126;;-0,068841038;;;;;-0,011152569;;;0,006802958;;;;;;;;;;;;;;0,100806444;;;;;;;;0,111111219;;;-0,046153835;;;0,131578947;;0,488888581;;;;0,082386316;-0,034826087;0,074766348;0,040697541;;;0,009478895;0,002096559;;;;;;;;;;;;;;;;;;0,55913973;;;;;;;;;;0,054913554;;;;;;;0,033333379;;;0,031128401;-0,043165453;;;-0,04722222;0,035714116;;;0,025252771;0,07000002;;;;;;;;;;;;;0,04701623;-0,007352989;;0,078066921;;;;;;;0,059113094;0,16666661;;;;;0,038327449;;;;;;;;;;0,013966397;;-0,063694368;;-0,056497307;;;;;;0,092592544;;;;;;;0,143497663;0,317148924;;0,309013032;0,009146272;;-0,061092986;0,28000006;;;;;-0,225806452;0,7214285;;;;;0,114285659;-0,151583668;-0,005154993;;-0,013215888;-0,050000023;;;0,583333296;;;-0,048780395;;0,176470724;;;;;;0,097264372;;;;;;;;;;;;;-0,032727163;0,101265643;0,323876981;;;;0,073033491;;;;;;0,213592266;0,056657064;;0,135446645;-0,042016595;;0,014815077;;;;;;;;0,17647062;;;;;-0,191685915;;;;0;;;;;;0,329153406;0,031700434;;;;;;;0,012048124;;;;-0,047619027;;0,006472713;;;;
2009-09-30 00:00:00;0,130177565;0,026153306;-0,02046035;0,011363576;0,143884955;0,018181636;0,034108521;0,214285676;0,210526215;0,105000084;0,037267166;-0,05999989;0,079134386;0,052219273;0,028225818;0,223719793;-0,030259428;-0,007604437;-0,024999954;0,027900197;0,115879824;-0,008658024;-0,006795917;-0,132104109;0,038781326;0,030226584;0,029703011;;-0,110344718;-0,040983488;0,094339683;0,129629462;0,004032131;0,081818189;-0,016736122;0;0,170258425;0,075697156;0,078048837;-0,239130458;0,011235836;-0,041584279;-0,002985231;0,017492824;0,010101549;0,052631888;0,131147406;0,048276155;0,045092752;-0,01639341;-0,116666662;0,25912443;0,007359564;0,036144463;0,07391925;-0,023598997;0,020474203;0,271186433;0,003921473;0,133333183;0,073930055;;0,111111291;;;;;;;;-0,06376499;;;;;;0,013927531;;;;;;;;;0,155555608;;;;;0,007905202;;;;;-0,049504969;;-0,074235924;;0,006289435;;;0,047243982;;;;;;0,080645124;;;;;;;;;;;;0,045918194;;-0,00389095;;;;;-0,007518799;;;0,135134868;;;;;;;;;;;;;;0,054945127;;;;;;;;0,043333324;;;0,060483855;;;0,15348819;;0,132228829;;;;0,162729413;0,103093019;0;0,003352093;;;-0,023030288;0,213388884;;;;;;;;;;;;;;;;;;0,08965521;;;;;;;;;;0,134246339;;;;;;;-0,032258107;;;-0,039622631;0,030075279;;;0,274052355;-0,068965488;;;0,078817684;0,224299013;;;;;;;;;;;;;0,188255571;0,04814804;;0,039655195;;;;;;;0,051162797;0,428571449;;;;;0,050335473;;;;;;;;;;-0,041322263;;0,132652949;;0,068862383;;;;;;0,081356014;;;;;;;0,013725765;-0,043137367;;0,098360458;0,009063574;;0,026027466;0,015624957;;;;;0,174999158;0,062240942;;;;;0,025640886;0,199999942;-0,054403859;;0,008928536;0,157894691;;;0;;;0,081196328;;0,064999904;;;;;;0,06094176;;;;;;;;;;;;;-0,048872324;0,065133913;-0,2607143;;;;0,010471199;;;;;;0,014999942;-0,045576349;;0,081218233;-0,006140324;;0,051094936;;;;;;;;0,049999854;;;;;0,020000011;;;;0;;;;;;0,037735901;0,279329172;;;;;;;0,095238122;;;;0,13000016;;0,128617242;;;;
